city,area,bathroom,parking spaces,animal,furniture,rooms
0,102,2,0,acept,not furnished,3
1,420,5,5,acept,not furnished,3
1,65,2,1,acept,not furnished,2
1,120,3,3,acept,not furnished,3
1,35,1,0,not acept,furnished,1
0,70,2,1,acept,furnished,3
1,26,1,0,acept,furnished,1
1,27,1,1,not acept,furnished,1
1,220,3,2,not acept,furnished,3
1,150,1,2,acept,not furnished,2
1,102,2,2,acept,not furnished,3
1,35,1,1,acept,not furnished,1
0,67,1,1,not acept,not furnished,3
1,470,4,5,acept,not furnished,4
1,510,3,5,acept,not furnished,4
1,156,4,3,not acept,not furnished,3
1,247,6,4,acept,not furnished,4
1,117,2,2,acept,furnished,3
1,55,1,1,acept,furnished,1
1,60,2,1,not acept,furnished,2
1,300,5,5,acept,not furnished,4
1,36,1,1,not acept,furnished,1
1,315,5,5,not acept,not furnished,4
1,320,6,4,acept,not furnished,4
1,180,4,3,acept,furnished,3
1,70,2,0,not acept,not furnished,2
1,71,1,1,acept,not furnished,2
0,68,2,2,acept,not furnished,3
1,40,1,1,acept,not furnished,2
1,38,1,0,not acept,not furnished,1
1,70,1,0,not acept,not furnished,2
1,220,3,4,acept,furnished,4
1,245,5,4,acept,furnished,3
1,550,6,4,acept,not furnished,5
1,270,3,3,acept,not furnished,4
1,380,3,2,acept,not furnished,3
0,47,1,1,acept,not furnished,2
1,180,3,2,acept,not furnished,3
1,239,3,3,acept,not furnished,3
1,136,4,3,acept,not furnished,3
1,150,3,3,acept,not furnished,2
1,122,2,2,acept,not furnished,2
0,34,1,0,acept,not furnished,1
1,130,2,2,acept,furnished,2
1,90,1,1,acept,furnished,2
1,75,1,2,acept,furnished,1
1,39,1,1,not acept,not furnished,1
1,210,2,2,acept,furnished,3
1,200,3,3,not acept,not furnished,4
1,100,1,0,acept,not furnished,2
1,124,1,0,not acept,not furnished,3
1,150,1,2,acept,not furnished,3
1,200,2,1,acept,not furnished,3
1,80,1,0,acept,not furnished,2
1,300,2,0,acept,not furnished,4
1,40,1,1,not acept,furnished,1
1,87,2,1,acept,furnished,2
1,230,4,3,acept,not furnished,3
0,45,1,1,not acept,furnished,1
1,38,1,0,not acept,not furnished,1
1,98,3,2,acept,not furnished,3
1,35,1,0,not acept,not furnished,1
1,170,5,3,acept,furnished,3
0,72,1,0,not acept,not furnished,2
1,195,3,3,acept,furnished,2
0,170,3,3,acept,not furnished,2
1,360,5,2,acept,not furnished,4
0,156,5,3,not acept,not furnished,4
0,420,5,4,acept,not furnished,4
1,110,2,1,acept,not furnished,2
1,165,3,3,acept,furnished,4
1,200,5,4,not acept,not furnished,4
1,465,4,4,acept,not furnished,4
1,200,4,3,acept,not furnished,3
1,130,2,1,not acept,furnished,3
1,52,1,1,acept,not furnished,2
1,25,1,0,acept,not furnished,1
1,96,1,1,acept,not furnished,1
1,93,2,2,acept,not furnished,2
1,85,2,1,acept,furnished,2
1,80,1,1,acept,not furnished,1
0,570,6,5,acept,not furnished,4
1,150,3,3,acept,furnished,3
1,70,2,0,acept,not furnished,2
1,167,1,0,acept,not furnished,3
1,250,4,3,acept,not furnished,4
1,22,1,0,acept,not furnished,1
1,400,5,3,not acept,not furnished,4
1,272,4,4,acept,not furnished,4
1,30,1,1,not acept,furnished,1
1,326,4,3,acept,not furnished,4
1,300,3,1,acept,not furnished,5
0,80,1,1,acept,not furnished,3
1,65,2,2,not acept,not furnished,2
0,48,1,0,acept,not furnished,1
1,200,4,1,not acept,furnished,3
1,80,1,2,acept,not furnished,2
1,400,4,4,acept,not furnished,3
1,70,1,0,acept,not furnished,1
1,300,3,2,acept,not furnished,3
1,95,2,0,acept,not furnished,3
1,40,1,0,not acept,not furnished,1
1,380,4,2,acept,not furnished,5
1,190,3,3,acept,not furnished,3
0,55,1,1,acept,furnished,1
0,55,1,1,acept,not furnished,2
1,80,2,2,not acept,not furnished,3
1,77,1,1,not acept,not furnished,1
1,80,1,0,acept,not furnished,2
1,70,1,1,acept,not furnished,2
1,60,2,2,acept,not furnished,2
1,420,4,4,acept,not furnished,5
1,78,2,2,acept,not furnished,2
1,158,4,2,acept,not furnished,3
1,180,4,3,acept,not furnished,3
1,60,1,1,acept,furnished,2
0,50,1,1,acept,not furnished,2
1,318,6,4,acept,furnished,4
1,97,2,0,not acept,furnished,2
1,110,2,0,not acept,not furnished,2
1,330,3,8,acept,not furnished,1
0,68,1,2,acept,not furnished,2
1,80,2,2,acept,not furnished,2
1,70,1,0,not acept,furnished,2
1,200,4,5,acept,not furnished,3
1,135,4,3,not acept,not furnished,3
1,36,1,0,acept,not furnished,1
1,63,3,1,acept,not furnished,2
1,212,3,4,acept,not furnished,4
0,440,4,4,acept,not furnished,4
1,45,1,0,not acept,not furnished,2
1,444,4,5,acept,furnished,4
1,84,1,1,not acept,not furnished,1
1,495,5,4,not acept,not furnished,5
1,36,1,1,not acept,furnished,1
0,414,4,5,acept,not furnished,4
1,90,2,2,not acept,not furnished,3
0,50,1,0,acept,not furnished,1
1,26,1,0,acept,furnished,1
1,132,2,2,acept,furnished,3
1,49,1,1,not acept,not furnished,1
1,84,3,2,not acept,furnished,2
1,97,1,1,acept,furnished,3
1,227,3,3,acept,furnished,4
1,200,3,2,acept,not furnished,3
0,12732,2,0,acept,not furnished,3
0,254,4,2,acept,not furnished,3
1,88,3,2,acept,not furnished,2
1,135,1,0,not acept,not furnished,2
1,120,1,1,acept,not furnished,2
1,246,4,4,acept,not furnished,3
0,87,2,1,acept,not furnished,3
1,372,4,6,acept,not furnished,5
1,85,2,3,acept,furnished,3
1,58,1,1,acept,furnished,1
1,160,5,2,acept,not furnished,3
1,80,1,1,not acept,not furnished,1
1,54,1,0,not acept,not furnished,2
0,128,3,2,acept,not furnished,3
1,70,1,1,acept,not furnished,2
1,80,2,1,not acept,not furnished,2
1,69,2,2,acept,not furnished,3
1,42,1,1,acept,not furnished,1
1,132,2,3,acept,not furnished,3
1,270,3,1,acept,furnished,3
1,180,3,3,acept,not furnished,3
0,38,1,0,acept,not furnished,1
1,366,5,5,acept,furnished,4
1,65,2,1,acept,furnished,2
1,42,1,1,acept,furnished,1
1,101,4,2,acept,not furnished,3
1,120,2,1,acept,not furnished,3
1,280,3,7,acept,not furnished,3
1,200,4,2,acept,furnished,4
0,42,1,0,acept,not furnished,1
1,180,2,1,acept,furnished,3
1,26,1,0,acept,not furnished,1
1,93,1,1,acept,not furnished,2
1,115,1,2,acept,not furnished,3
1,263,5,4,acept,not furnished,4
0,42,1,1,acept,not furnished,2
1,30,1,0,not acept,not furnished,1
0,70,1,2,acept,not furnished,2
1,56,2,1,acept,not furnished,2
1,65,1,0,acept,not furnished,2
0,48,1,0,not acept,not furnished,1
1,95,2,1,not acept,furnished,3
0,180,3,2,acept,not furnished,4
1,110,2,2,acept,not furnished,3
1,80,2,3,acept,not furnished,3
1,129,3,2,acept,furnished,2
1,226,4,3,not acept,not furnished,4
1,152,3,1,not acept,furnished,3
1,500,4,3,acept,not furnished,4
1,78,1,3,acept,not furnished,2
0,56,1,0,acept,not furnished,1
1,120,1,4,acept,furnished,1
1,220,3,3,acept,not furnished,3
1,34,1,0,not acept,furnished,1
1,60,1,1,acept,furnished,2
1,54,1,0,acept,not furnished,1
1,130,2,1,acept,furnished,3
1,51,1,1,not acept,furnished,2
1,60,1,0,acept,not furnished,1
1,300,6,2,not acept,not furnished,5
1,169,4,4,acept,not furnished,4
0,200,3,2,acept,not furnished,3
1,174,1,1,acept,not furnished,3
1,61,1,0,not acept,not furnished,2
1,100,3,3,acept,not furnished,3
1,100,1,4,acept,not furnished,3
1,45,2,1,acept,not furnished,1
1,65,2,1,acept,not furnished,2
1,80,1,2,acept,furnished,2
1,90,1,0,acept,not furnished,2
1,281,4,8,acept,furnished,4
1,350,4,4,acept,not furnished,3
1,380,5,4,acept,furnished,4
0,396,6,3,acept,not furnished,4
1,120,2,3,not acept,not furnished,3
1,300,5,2,not acept,furnished,3
1,97,3,1,acept,not furnished,2
1,35,1,0,acept,not furnished,1
1,20,1,0,not acept,not furnished,1
1,49,1,1,acept,furnished,2
1,103,2,1,acept,not furnished,3
1,93,3,2,not acept,not furnished,3
0,83,1,1,not acept,not furnished,1
1,158,4,3,acept,furnished,4
1,700,6,6,acept,not furnished,6
1,208,2,1,acept,not furnished,3
1,147,3,2,not acept,furnished,2
1,150,2,1,acept,furnished,2
1,135,2,1,acept,not furnished,2
1,530,4,6,acept,not furnished,4
1,70,1,1,acept,not furnished,2
1,335,4,4,acept,furnished,3
1,87,3,2,not acept,not furnished,2
1,49,1,1,acept,furnished,2
1,108,2,2,acept,not furnished,3
1,35,1,0,acept,not furnished,1
1,150,2,2,acept,not furnished,3
1,92,1,1,not acept,not furnished,2
1,80,4,3,acept,not furnished,4
1,32,1,1,not acept,furnished,1
1,38,1,0,acept,not furnished,1
1,87,2,1,acept,not furnished,3
1,80,1,1,acept,not furnished,2
1,38,1,1,not acept,furnished,1
1,65,1,0,acept,not furnished,2
1,100,4,0,acept,not furnished,7
1,126,1,0,acept,not furnished,2
1,84,2,1,acept,not furnished,2
1,70,2,1,acept,not furnished,2
1,160,2,1,acept,not furnished,3
0,85,2,1,acept,not furnished,3
1,37,1,1,acept,not furnished,1
0,94,1,1,acept,not furnished,2
0,138,3,0,acept,not furnished,3
1,96,3,0,acept,not furnished,3
1,41,1,1,acept,furnished,1
0,208,2,4,acept,not furnished,3
1,35,1,0,acept,not furnished,1
1,45,1,0,not acept,not furnished,1
1,230,3,3,acept,furnished,2
1,200,2,4,acept,not furnished,3
1,255,4,0,acept,furnished,4
1,400,4,3,acept,furnished,4
1,297,5,5,acept,not furnished,4
1,600,5,8,acept,not furnished,3
1,37,1,1,not acept,furnished,1
1,36,1,0,acept,not furnished,1
1,629,4,4,acept,not furnished,4
1,100,1,0,not acept,not furnished,2
1,75,1,1,not acept,not furnished,2
1,133,3,2,acept,furnished,3
1,150,2,0,not acept,not furnished,3
1,40,1,0,not acept,furnished,1
1,93,3,0,not acept,furnished,3
1,400,3,3,acept,not furnished,4
0,500,6,3,acept,not furnished,6
1,35,1,1,not acept,not furnished,1
1,11,1,0,not acept,furnished,1
1,275,4,3,acept,not furnished,4
1,320,4,2,acept,not furnished,4
1,54,1,1,acept,not furnished,1
1,660,5,5,acept,furnished,4
1,330,3,6,acept,not furnished,5
1,143,3,2,acept,not furnished,3
0,64,2,2,acept,not furnished,2
1,157,2,0,acept,not furnished,3
1,28,1,0,acept,not furnished,1
1,113,4,2,acept,not furnished,3
1,110,2,1,acept,not furnished,3
1,90,2,1,acept,not furnished,3
1,130,2,2,not acept,not furnished,3
1,34,1,1,not acept,furnished,1
1,55,1,0,not acept,furnished,1
1,101,3,2,acept,not furnished,3
1,72,2,2,acept,not furnished,1
0,25,1,0,not acept,not furnished,1
1,45,1,0,not acept,not furnished,1
1,360,4,0,not acept,not furnished,5
1,90,2,1,acept,not furnished,2
1,50,1,0,acept,furnished,1
1,180,4,4,not acept,not furnished,4
0,55,1,1,not acept,not furnished,2
0,250,2,2,acept,not furnished,1
1,49,1,0,acept,not furnished,1
0,500,4,3,not acept,not furnished,4
1,45,1,0,not acept,not furnished,1
0,104,1,0,not acept,not furnished,3
1,250,2,8,acept,not furnished,3
0,75,1,2,acept,not furnished,3
1,25,1,0,not acept,not furnished,1
1,320,3,8,acept,not furnished,5
1,56,1,0,not acept,not furnished,1
1,88,1,1,acept,not furnished,2
1,60,1,1,acept,not furnished,3
1,50,1,0,not acept,not furnished,1
1,96,2,2,not acept,furnished,3
1,80,1,0,not acept,not furnished,2
1,270,2,4,acept,not furnished,3
1,250,4,4,acept,not furnished,4
0,90,2,2,acept,not furnished,3
1,96,1,1,not acept,not furnished,2
1,80,1,1,acept,not furnished,3
1,210,3,2,acept,not furnished,3
1,144,3,2,acept,furnished,3
1,90,2,2,not acept,not furnished,2
0,82,3,2,acept,not furnished,3
1,35,1,1,acept,not furnished,1
1,65,1,1,acept,not furnished,2
1,23,1,0,acept,not furnished,1
0,50,1,1,acept,not furnished,2
1,240,5,3,acept,furnished,3
0,214,3,2,acept,not furnished,3
1,90,1,1,acept,not furnished,2
1,250,5,4,acept,not furnished,3
0,330,3,2,not acept,not furnished,3
1,170,4,3,acept,not furnished,4
1,250,2,6,acept,not furnished,4
0,54,2,1,acept,furnished,1
1,378,3,3,acept,not furnished,3
1,70,2,2,acept,not furnished,2
1,80,2,1,acept,not furnished,2
1,52,1,1,not acept,furnished,1
1,180,2,1,acept,furnished,3
1,80,1,0,acept,not furnished,2
1,200,4,1,acept,not furnished,2
1,250,3,2,not acept,furnished,3
1,90,2,0,acept,not furnished,3
1,52,1,0,not acept,furnished,1
0,110,1,1,acept,not furnished,3
1,150,5,3,acept,furnished,3
1,78,1,2,acept,not furnished,2
0,83,3,1,acept,not furnished,2
1,215,4,4,acept,not furnished,3
1,67,1,0,acept,not furnished,1
1,60,1,1,acept,furnished,2
1,136,3,0,acept,not furnished,3
1,20,1,0,not acept,not furnished,1
1,78,1,2,acept,furnished,3
1,42,1,1,acept,not furnished,1
1,300,4,1,acept,not furnished,4
1,140,2,2,acept,furnished,2
0,150,2,1,acept,not furnished,3
1,200,4,5,acept,not furnished,5
1,112,3,2,not acept,not furnished,2
1,380,2,2,acept,not furnished,3
0,75,1,1,not acept,not furnished,3
1,220,5,6,acept,furnished,3
1,280,5,6,not acept,not furnished,4
0,34,1,0,acept,not furnished,1
1,24,1,1,not acept,not furnished,1
1,72,2,1,acept,not furnished,2
1,45,1,1,not acept,not furnished,1
1,38,1,1,acept,furnished,1
1,75,1,0,acept,furnished,2
1,180,2,1,acept,not furnished,3
1,220,4,3,acept,not furnished,3
1,352,4,4,not acept,furnished,4
1,80,1,1,not acept,not furnished,1
1,74,2,1,acept,not furnished,3
1,103,2,2,acept,not furnished,3
1,45,1,1,not acept,furnished,1
1,249,2,2,acept,not furnished,4
1,65,1,1,acept,furnished,3
1,182,4,3,acept,not furnished,4
1,68,2,1,acept,furnished,2
1,800,5,8,acept,not furnished,4
1,106,1,0,acept,not furnished,2
1,78,2,2,acept,not furnished,3
1,130,3,3,acept,not furnished,3
1,100,1,0,acept,furnished,3
1,240,2,6,acept,not furnished,3
1,190,3,1,acept,not furnished,3
1,100,1,2,not acept,not furnished,2
1,262,4,4,acept,not furnished,3
1,300,5,4,acept,furnished,4
1,416,5,4,acept,not furnished,3
1,55,1,1,acept,not furnished,2
1,70,2,1,acept,not furnished,1
1,580,5,4,acept,not furnished,5
1,84,2,2,acept,not furnished,2
0,58,1,1,not acept,not furnished,2
1,55,2,0,not acept,not furnished,1
1,147,3,3,acept,not furnished,3
1,55,1,1,acept,not furnished,2
1,236,5,5,acept,not furnished,4
1,60,1,0,acept,not furnished,1
1,211,2,2,acept,not furnished,2
1,200,4,3,acept,not furnished,2
1,49,1,1,acept,not furnished,2
1,300,5,4,not acept,not furnished,4
1,62,1,2,acept,not furnished,3
1,350,4,2,acept,furnished,3
1,100,2,1,acept,not furnished,3
1,60,1,1,acept,not furnished,3
1,60,1,1,acept,furnished,2
1,350,5,2,acept,furnished,4
0,92,4,2,acept,not furnished,3
1,165,4,6,acept,furnished,3
1,50,1,2,not acept,not furnished,2
1,505,5,0,not acept,not furnished,3
0,40,1,1,acept,not furnished,2
1,900,4,8,acept,not furnished,3
1,300,4,2,acept,not furnished,4
1,24,1,0,acept,furnished,1
1,65,1,0,acept,not furnished,2
0,47,1,0,acept,not furnished,1
1,55,2,1,not acept,furnished,1
1,50,1,1,not acept,not furnished,3
1,234,4,4,acept,not furnished,3
1,40,1,0,not acept,not furnished,1
1,30,1,0,not acept,not furnished,1
1,35,1,0,not acept,furnished,1
1,50,1,2,acept,not furnished,2
1,31,1,0,not acept,not furnished,1
1,68,1,1,acept,not furnished,1
1,35,1,0,acept,not furnished,1
1,50,1,0,not acept,not furnished,1
1,167,4,2,acept,not furnished,3
1,33,1,1,not acept,furnished,1
1,40,1,0,not acept,not furnished,1
1,172,4,3,acept,furnished,4
1,50,1,0,acept,furnished,1
1,68,2,1,acept,not furnished,2
1,84,2,3,not acept,not furnished,3
1,170,4,4,acept,furnished,3
1,162,2,1,acept,not furnished,2
1,330,6,5,acept,furnished,3
1,180,3,2,acept,not furnished,3
0,270,3,3,acept,not furnished,3
1,154,3,3,acept,not furnished,4
1,87,2,2,acept,not furnished,2
1,50,2,1,not acept,furnished,1
1,300,5,2,acept,not furnished,4
0,70,2,1,acept,not furnished,2
1,58,2,1,not acept,furnished,1
1,250,5,3,acept,not furnished,4
1,800,7,8,acept,not furnished,7
1,55,1,1,acept,not furnished,3
1,90,1,0,acept,not furnished,3
1,335,6,4,acept,furnished,4
1,250,4,3,acept,not furnished,3
1,20,1,0,acept,furnished,1
1,72,2,2,not acept,furnished,1
1,20,1,0,acept,furnished,1
1,73,1,0,acept,not furnished,1
1,280,4,1,acept,not furnished,3
1,141,3,1,acept,furnished,3
1,180,4,4,acept,furnished,3
1,380,4,2,acept,not furnished,3
1,38,1,1,acept,furnished,1
1,55,1,0,not acept,not furnished,1
1,196,3,3,not acept,not furnished,4
1,31,1,1,not acept,furnished,1
1,320,5,3,acept,furnished,5
1,60,2,1,acept,not furnished,2
1,350,4,2,acept,not furnished,4
1,136,3,1,not acept,furnished,3
1,90,1,0,acept,not furnished,2
1,230,4,1,acept,not furnished,3
1,40,1,0,acept,not furnished,1
1,145,3,2,acept,furnished,2
1,104,1,0,acept,not furnished,2
0,78,2,1,acept,not furnished,3
1,60,1,0,not acept,not furnished,1
1,135,2,1,acept,not furnished,3
0,48,1,1,acept,furnished,1
1,18,1,0,acept,not furnished,1
0,52,1,1,acept,furnished,2
0,268,4,4,acept,not furnished,3
1,70,2,0,not acept,not furnished,2
1,41,1,1,not acept,furnished,1
1,139,2,2,not acept,not furnished,3
1,32,1,0,acept,not furnished,1
1,25,1,0,not acept,not furnished,1
1,23,1,0,acept,furnished,1
1,93,2,2,acept,furnished,3
1,72,1,1,not acept,not furnished,2
0,48,1,1,not acept,not furnished,1
1,120,1,1,not acept,not furnished,2
1,60,1,1,not acept,not furnished,2
1,164,2,0,acept,not furnished,2
1,185,5,4,acept,not furnished,4
1,100,2,4,acept,not furnished,2
1,47,1,1,acept,not furnished,1
1,350,2,4,acept,not furnished,3
1,110,3,2,acept,not furnished,3
0,104,1,0,not acept,not furnished,3
1,800,4,6,acept,furnished,5
0,70,1,1,not acept,not furnished,1
1,92,1,0,not acept,not furnished,2
1,500,2,8,acept,not furnished,4
1,33,1,1,acept,furnished,1
1,70,2,0,acept,not furnished,3
1,47,1,1,not acept,not furnished,2
0,159,2,2,acept,not furnished,3
0,160,1,4,not acept,not furnished,3
1,110,2,1,acept,not furnished,2
1,596,5,2,acept,furnished,4
1,80,2,0,acept,not furnished,2
1,60,2,1,acept,not furnished,2
1,140,2,2,acept,not furnished,3
1,41,1,1,acept,furnished,1
1,70,1,1,not acept,not furnished,1
1,100,2,1,not acept,not furnished,3
1,210,5,3,acept,not furnished,3
1,183,4,3,acept,not furnished,4
1,125,3,2,acept,not furnished,2
1,350,4,8,not acept,not furnished,2
1,116,2,1,acept,not furnished,3
1,39,1,0,acept,not furnished,1
1,63,2,1,acept,furnished,2
0,52,1,1,acept,not furnished,1
1,60,2,2,acept,not furnished,2
1,160,4,3,acept,furnished,4
1,70,1,1,acept,not furnished,2
1,385,4,3,acept,not furnished,3
1,350,6,4,acept,not furnished,3
1,35,1,0,acept,not furnished,1
1,250,3,3,not acept,not furnished,4
1,50,1,1,acept,not furnished,1
1,500,5,8,acept,not furnished,4
1,105,2,3,acept,not furnished,3
0,96,3,2,not acept,not furnished,3
1,210,5,3,acept,furnished,3
1,113,2,1,acept,not furnished,2
0,20,1,1,acept,not furnished,1
1,110,2,1,not acept,furnished,3
1,158,4,3,not acept,furnished,3
1,350,5,4,acept,furnished,4
1,200,2,2,not acept,furnished,2
1,35,1,0,acept,not furnished,1
0,80,2,2,acept,not furnished,3
1,252,5,5,acept,furnished,4
1,130,3,1,acept,not furnished,3
1,105,2,2,acept,not furnished,3
1,40,1,0,acept,not furnished,1
1,343,4,4,acept,not furnished,4
1,380,2,6,acept,not furnished,4
1,161,5,3,acept,not furnished,3
0,136,5,3,acept,furnished,4
1,100,2,4,acept,not furnished,3
1,85,2,0,acept,furnished,2
1,200,4,3,acept,not furnished,3
0,120,3,8,acept,not furnished,4
1,320,4,0,acept,not furnished,4
1,56,1,1,acept,not furnished,2
1,59,1,1,not acept,not furnished,2
1,68,2,1,acept,not furnished,3
1,197,3,1,acept,not furnished,4
1,80,2,1,acept,not furnished,2
1,96,2,1,acept,not furnished,2
1,303,3,4,acept,furnished,3
1,55,1,1,not acept,furnished,1
1,510,5,5,not acept,furnished,5
1,220,3,3,not acept,furnished,4
1,104,2,1,not acept,furnished,2
1,63,1,1,not acept,not furnished,3
1,128,5,1,acept,not furnished,4
0,130,2,6,acept,not furnished,3
1,56,1,0,not acept,not furnished,1
1,20,1,0,acept,furnished,1
1,35,1,1,acept,not furnished,1
1,65,2,2,acept,furnished,2
1,72,2,1,acept,not furnished,2
1,20,1,0,acept,furnished,1
0,180,1,0,acept,not furnished,2
1,340,5,4,acept,not furnished,8
1,600,5,6,acept,not furnished,4
0,171,2,2,acept,not furnished,4
0,55,1,1,acept,not furnished,1
1,230,3,0,acept,not furnished,5
1,120,2,2,acept,not furnished,1
1,49,1,1,acept,not furnished,2
1,40,1,0,not acept,not furnished,1
1,20,1,0,acept,furnished,1
0,55,1,1,acept,not furnished,1
0,60,1,1,acept,not furnished,1
1,100,2,1,acept,not furnished,2
1,87,2,2,acept,not furnished,3
0,137,4,2,acept,not furnished,3
1,240,2,1,acept,not furnished,3
1,90,4,2,acept,furnished,3
1,49,2,1,acept,furnished,1
1,48,1,1,acept,not furnished,1
1,35,1,0,acept,not furnished,1
1,96,2,2,not acept,furnished,2
0,197,4,4,acept,not furnished,3
